id,content
VVtTXTY8Hx4YCkGc9qhQt,"新闻学(或传播学)近几年就业前景如何？1.新闻传播学专业的毕业生毕业后主要从事媒体传播的工作,一般在报社、杂志社、出版社、电台、电视台、或是机关企事业单位的宣传部门工作,但这只是传统的就业方向,现在已经不仅仅局限于以上单位了,很多毕业生还会从事文案、广告设计、广...2.目前新闻传播学专业就业前景大致可以分为三大类:传统媒体、新媒体策划、行业编辑。传统纸质媒体、广播电视媒体和期刊是我国传媒市场的中流砥柱,他们依然是新闻潮流的主角,除报纸外,广播电视台也是新闻传播专业考研学生未来的就业,而..."
C7v0FY11HwoLxyyKPrPS9,在很多人的印象中，新闻专业对应的就业领域就是报社、电台、电视台这样的“一报两台”。但从部分高校公布的就业信息来看，新闻专业学生的择业范围并未随着传统媒体的式微而缩减，反而由于新媒体的发展而不断扩大。通过以上数据对比，说明新传类专业的就业，依旧能打。不管你想追求稳定进入体制内，还是想要在大厂干出一番事业，新传学生总能找到自己的出路。而且很现实的是，考研之后，出来工作的待遇那肯定是不一样的。
3ENO3R6OXxcWHkwLNy13m,"新闻学(或传播学)近几年就业前景如何？1.就业前景看着广,但是钱不多。2.上下限差别巨大。关键原因是,新闻传播类学科,“社会贡献率”不高。实际上,新闻确实不能增加生产,但是重要性毋庸置疑。 就业先看传媒业。传媒业自.."
2ybS-m2beYJnnQc1kgyut,新闻学和传播学专业的学生一般都会掌握新闻学基本理论，了解国内外新闻事业的现状与动态，具备从事新闻采访、写作、编辑、评论的业务能力。毕业后就业去向有很多，可以在报社、杂志社、电视台、通讯社、新闻网站等新闻单位从事采编工作和大众传播媒介的经营管理工作，也可以进入政府部门、大型企事业单位从事公关策划工作，就业的前景是非常广阔的。而且随着移动互联网的快速发展，进入网络公司或广告公司从事文案、广告设计、广告策划与管理工作的学生也比较多。如果你对互联网高薪感兴趣，喜欢追求新鲜事物，建议你可以考虑进入互联网行业。由于新闻学专业的学生都具备文案写作、文稿编辑的业务能力，所以建议大家可以考虑互联网运营这个岗位。我们先来查看一些招聘网站上的信息，运营岗位一般会有专业方面的要求，新闻专业可能就会名列其中。由此可见，在很多企业的眼中，新闻专业是和互联网运营非常对口的。分析主要是因为有这些优势：1.背景优势移动互联网时代，世界互联，万物互联，在我们生活中文案的身影随处可见，比如：别人给你安利的一份美食，一篇书评影评，或是一份旅游攻略等，都可以算做是文案。现在各行各业都需要文案宣传，很多企业在招聘时都会优先考虑新闻学专业的毕业生。2.专业能力优势运营的基础能力是文案编辑能力，要求有比较好的文字功底，能够输出自己的观点内容。新闻学专业的同学，文字功底也算是科班出身，对文字比较敏感，更容易透过现象看本质，发掘出新的文创内容。最近我们拉了很多转行互联网的群，也有不少想要转行的同学来找我咨询，有工作好几年的，也有刚刚毕业的，大家都十分焦虑。如果你想和大家一起交流如何转行，可以通过下方链接进群，到时有什么问题也可以找我私聊：互联网求职转行交流群运营有哪些岗位？有哪些选择？在互联网行业内，运营是岗位分工最多、工作内容最复杂的职位。按照经典划分，运营主要分为以下几类：产品运营产品运营就是基于产品本身通过低沉本、有效的运营手段和好的产品体验高效的用户获取路径，吸引大量优质用户，使产品在市场上建立竞争壁垒，并最终取得产品变现的过程。适合人群：对数据敏感，思维开放，能洞察用户内心真正的需求。用户运营用户运营就是围绕用户生命周期，设计一系列动作，让他们有欲望尝试、产生购买并持续购买，还愿意推荐。通常的做法是将用户进行分层，对特定用户进行运营，提高他们的规模或价值贡献。适合人群：喜欢和人打交道，有系统性思维，分析能力强，有强大的沟通能力，具有一定的同理心，社牛人群。内容运营围绕内容（包括文字、图片、音频、视频等媒介形式）的生产、传播和消费，通过满足用户对内容的需求，持续提升各类运营相关的数据，比如阅读量、播放量、点赞、评论、分享，最终达成品牌曝光、引流、引导转化的目的。适合人群：具有一定的热点追踪能力和文笔/剪辑功底，逻辑思维清晰，有一定的耐心和审美。活动运营活动运营活动运营就是在短时间内，通过线上及线下的方式，将用户调动起来，完成产品既定目标的过程。一般。活动内容一般更具引爆性，可在短期提升某个指标。适合人群：创意多、执行能力强，细节控，具有把控全局和协调各部门的能力。前面给大家介绍了运营的四种类型，这是比较经典的分类方法，按照其他维度，还有更多运营的岗位。比如按照运营对象可以分为：新媒体运营、电商运营、社区运营、社群运营、游戏运营、品类运营、App 运营……按照平台载体可以分为：SEO/SEM（搜索引擎推广）、应用商店、天猫平台、淘宝平台、京东平台、亚⻢逊平台……如果你对互联网行业感兴趣，就先去了解这个行业、寻找适合自己的机会是第一步，下面是我们知群的免费公开课，感兴趣的同学可以通过这门课去了解互联网行业的工作机会和学习方式，以及如何求职找工作。 想先从运营开始做起，或者目前在传统行业想转行做互联网运营，也可以免费报名运营训练营：为时5天的训练营，参加就有机会获得知群独家的能力地图哦！
8t35ThiLjGOrzSKEkSdki,新闻学和传播学专业的学生一般都会掌握新闻学基本理论，了解国内外新闻事业的现状与动态，具备从事新闻采访、写作、编辑、评论的业务能力。毕业后就业去向有很多，可以在报社、杂志社、电视台、通讯社、新闻网站等新闻单位从事采编工作和大众传播媒介的经营管理工作，也可以进入政府部门、大型企事业单位从事公关策划工作，就业的前景是非常广阔的。而且随着移动互联网的快速发展，进入网络公司或广告公司从事文案、广告设计、广告策划与管理工作的学生也比较多。如果你对互联网高薪感兴趣，喜欢追求新鲜事物，建议你可以考虑进入互联网行业。由于新闻学专业的学生都具备文案写作、文稿编辑的业务能力，所以建议大家可以考虑互联网运营这个岗位。我们先来查看一些招聘网站上的信息，运营岗位一般会有专业方面的要求，新闻专业可能就会名列其中。由此可见，在很多企业的眼中，新闻专业是和互联网运营非常对口的。分析主要是因为有这些优势：1.背景优势移动互联网时代，世界互联，万物互联，在我们生活中文案的身影随处可见，比如：别人给你安利的一份美食，一篇书评影评，或是一份旅游攻略等，都可以算做是文案。现在各行各业都需要文案宣传，很多企业在招聘时都会优先考虑新闻学专业的毕业生。2.专业能力优势运营的基础能力是文案编辑能力，要求有比较好的文字功底，能够输出自己的观点内容。新闻学专业的同学，文字功底也算是科班出身，对文字比较敏感，更容易透过现象看本质，发掘出新的文创内容。最近我们拉了很多转行互联网的群，也有不少想要转行的同学来找我咨询，有工作好几年的，也有刚刚毕业的，大家都十分焦虑。如果你想和大家一起交流如何转行，可以通过下方链接进群，到时有什么问题也可以找我私聊：互联网求职转行交流群运营有哪些岗位？有哪些选择？在互联网行业内，运营是岗位分工最多、工作内容最复杂的职位。按照经典划分，运营主要分为以下几类：产品运营产品运营就是基于产品本身通过低沉本、有效的运营手段和好的产品体验高效的用户获取路径，吸引大量优质用户，使产品在市场上建立竞争壁垒，并最终取得产品变现的过程。适合人群：对数据敏感，思维开放，能洞察用户内心真正的需求。用户运营用户运营就是围绕用户生命周期，设计一系列动作，让他们有欲望尝试、产生购买并持续购买，还愿意推荐。通常的做法是将用户进行分层，对特定用户进行运营，提高他们的规模或价值贡献。适合人群：喜欢和人打交道，有系统性思维，分析能力强，有强大的沟通能力，具有一定的同理心，社牛人群。内容运营围绕内容（包括文字、图片、音频、视频等媒介形式）的生产、传播和消费，通过满足用户对内容的需求，持续提升各类运营相关的数据，比如阅读量、播放量、点赞、评论、分享，最终达成品牌曝光、引流、引导转化的目的。适合人群：具有一定的热点追踪能力和文笔/剪辑功底，逻辑思维清晰，有一定的耐心和审美。活动运营活动运营活动运营就是在短时间内，通过线上及线下的方式，将用户调动起来，完成产品既定目标的过程。一般。活动内容一般更具引爆性，可在短期提升某个指标。适合人群：创意多、执行能力强，细节控，具有把控全局和协调各部门的能力。前面给大家介绍了运营的四种类型，这是比较经典的分类方法，按照其他维度，还有更多运营的岗位。比如按照运营对象可以分为：新媒体运营、电商运营、社区运营、社群运营、游戏运营、品类运营、App 运营……按照平台载体可以分为：SEO/SEM（搜索引擎推广）、应用商店、天猫平台、淘宝平台、京东平台、亚⻢逊平台……如果你对互联网行业感兴趣，就先去了解这个行业、寻找适合自己的机会是第一步，下面是我们知群的免费公开课，感兴趣的同学可以通过这门课去了解互联网行业的工作机会和学习方式，以及如何求职找工作。 想先从运营开始做起，或者目前在传统行业想转行做互联网运营，也可以免费报名运营训练营：知群：限时免费课：为运营人打造的入门进阶课​zhuanlan.zhihu.com/p/529273429为时5天的训练营，参加就有机会获得知群独家的能力地图哦！
SEpCA-J5WeNvPiEEY1nF0,坐标广东深圳入职报社，从事新媒体工作七年.先来讲讲自己的情况，毕业于西北政法大学新闻学专业，先后在华商报、西安商报实习 ️大学毕业后来到深圳，经历过实习、见习、转正到项负责人，一路上很多同学朋友的就业情况可以分享给大家。.①入职报业、广电、杂志编辑记者主持人②广告策划、品牌推广等新媒体公司宣传③考公进入宣传体系，网信办、网宣工作④各大企业、单位的媒介管理、宣传对接⑤各大平台自媒体达人、偏宣传口的创业……这五大类属于专业对口就职最多的人，大家也可以参考看看，如果说收入媒体一定不是第一梯队，但从媒体行业摸爬滚打出来，绝对是非常大的一个自我提升。.在不断的采访、对接、学习中，真的是可以感受到世界的参差，很多人物很多故事都能从中受益匪浅。#新生 #新闻学 #大学生活 #工作 #实习 #西北政法
cmU0h7lmjltO1virvsRc_,学这专业干嘛呢，没啥用啊，学这专业有啥好就业的。前新传硕士，已经在自学编程了。毕竟我跨考新传都是自学的，这专业报班就是人傻钱多，给人送钱呢。你学法律报班还能理解，学新传的报啥班。
9NMQQKYJcLUr6hOLzp1_t,糟糕。快逃！
ra6xaXxuz5mtjd-fboi2K,本科毕业后，大学同学做记者，去互联网，去大企业做公共关系都有。研究生毕业后，班里同学大致三条路：一考公，进入公务员和事业编体制；二是进入高校，行政岗和教师岗都有；三是读博，但从事新传本专业相关的行业却只有我一人了，阴差阳错成为出版人。新闻传播的行业前景我不好说，但学了7年这个专业，我深感这个专业带给人的是独立思考和快速获取有用信息的能力，而后者对于想在信息社会立足的人来说，非常重要。
lkcoI0ifwNutxV7CZ69aM,我 211传播学马上毕业的 女生 今年秋招家里这边能投的单位基本都投了 基本上 房地产和建筑业的市场营销策划和职能管理岗还和一些二三本学校讲师是全军覆没的状态  事业编考试还没参加  因为下学期才有机会 国考也掉了  最后拿了三个国企offer 和我的专业不能说毫无关系 但是关系确实不大~
EW9qXyTPtywc1O7ifPrt7,目前是新传研三在读，我只能大概说说我身边的同学就业情况。和我读研之前想象的有所不同，肯定也是大家没有想到的：考公考编的同学特别多‼️后疫情时代大家最关心的是稳定性，加上一些舆论方面的影响，基本一半以上的同学都参加了考公考编，关于考公的地方大家一般都是选择我们学校所在地的省会，也有些同学回老家，也有些同学会冲一下高薪的江苏浙江和广东。关于岗位的话新传其实挺吃香的，可以选的岗位还挺多，像宣传部这种就是特别对口的。还有的同学也会偏向于选择更加稳定的国企。能进到那种资源型国企或事业单位，像什么烟草石油国电和医院之类的也是非常香的。像公务员的话如果是非省会城市或者那种经济很好的地方，一般就是月薪2000到4000左右，像经济好的地方或者省会核心圈层的话一般一年拿得到15w左右，江苏广东地方好的应该还有20w+。比较好的国企一般研究生还是拿的到15w-25w左右的年薪。像新传专业进国企或者事业单位一般就是做党建，宣传或者人力之类的。整体来说在体制内工作的师兄师姐就业满意度和幸福感都很高。去媒体的同学并不多，不管是自媒体还是专业媒体都不多，只有像新华社，人日这种档次特别高的有同学会报名考试，但能考上的概率也是非常低的。我感觉一方面是专业媒体在走下坡路，薪资待遇也没啥吸引力，而且现在媒体……很多同学也没啥新闻理想了，我记得课上老师问想做记者的同学举手，只有两三个同学。自媒体就更不用说了，很不稳定，风险太大。还有一个方向也很受欢迎，互联网，薪资是真的高，最少也是20w起，最高的身边有个女同学拿了40w+，算是非技术类岗位的天花板了。但是要求有很多实习经验，而且能力要很强（比如表达能力，创新能力和抗压能力）才驾驭的了，能力一般的可能进去会很焦虑很挫败。还有很少一部分同学会选择去二三本或者民办学校当老师，也挺不错，工资不会很高，6k-8k左右一个月，但是挺轻松的，有寒暑假，而且学校不好也没啥科研压力，社会地位还可以，学生也会很尊重你，整体应该挺幸福的。最后就是极少数同学，可能每年个位数的同学会选择读博，读博是要求至少4年，每个月3000左右助学金。成本还是蛮高，如果家里条件好，自己对学术研究有兴趣有天赋可以尝试，熬出来了就直接起飞了。公众号：三人行新传考研
Xz3M2AlRIJqFo_EkMAGw1,就业面广，钱一般，压力大中小都有，不愁找不到工作糊口，但想做出点成果很难。虽说各行各业想做出成果都很难，但新传还在很大程度上受国情限制，比如近几年调查报道都快绝迹了，深度写作只有少数几个平台撑着，平顶山少年的事也没有几家大媒体报道。毕业去向一般是传统媒体（纸媒电视台广播），互联网公司，广告公司，影视公司，出版社，各种国企私企的宣传运营公关岗，公务员，高校。但凡一个机构需要对外对内沟通，就需要传播，就有新传学子的用武之地，这也是新传就业面广的原因。新闻传播是个大方向，一般可以细分成新闻学，传播学，广告，公关，还有一些方向和新传沾边，比如出版、文创、营销。它们看似都属于“传播信息”的工作，但真正做的事完全不同。个人觉得学新传最重要的是找准自己的方向，在某一个领域深耕，新传广泛的就业面托住了你的就业下限，而在细分领域的水平决定了你的就业上限。比如你是喜欢工作还是学术？写稿子还是拍视频？电影还是电视还是短视频？做新闻还是做广告？时事新闻还是娱乐新闻？其他不太懂，但如果想走学术方向，选传播学，这是新传里最理论、研究起来最有趣的方向了。
7tQiyOvzCfrtHpHbuP4PQ,还可以的，从现在的就业率角度来讲，新闻或者是传播这种专业，不论是进这种事业单位，比如一些报纸，报刊的，纸媒的原始的方式，还有记者，新华社，电视台，电台或者是一些其他的各类的报社，杂志社等等，做基础工作编辑或者采访，策划等等方面的工作。还是后面选择新媒体，多媒体，还有现在比较热门和新兴的广告，或者是艺术传媒，包括这种时尚传媒，视频和电竞传媒等等，现在因为是网络时代，这种新媒体和新闻传播的专业的领域和范围会更广，所以就业的深度和广度，包括岗位的需求会更多。所以，实际上，这是一个对于这种专业的新兴潜力时代，新闻传播专业还是很容易找到一份不错的工作的，但是如果说你想的真的在这个行业能够有继续的发展，那你的资质能力，包括你的实践经验和专业的理论知识，还有学历层次还是不能太低了。
_rRnL7VovoJZJSobng3wq,背景介绍：浙传新传研究生在读新传专业的就业前景非常广阔从本专业毕业的同学们，可以进国家级主流媒体比如新华社、人民日报、央视等等，也可以考公务员进体制内为人民服务。还可以去阿里巴巴、爱奇艺、腾讯等大厂，获得比较高的薪资和有活力的工作前景。除此之外，各级地方电枧台，国家部委、科硏机构、杂志社报社都提供了新传专业非常对口的工作岗位追星族喜欢的各类影视公司、艺人工作室、经纪公司也都通通在招本专业人才！就业前景大致可以分为三类：传统媒体、新媒体行业、行业编辑。其中传统媒体组要是指：电视、电台、报纸、广播等等。在电视台可以做拍摄、写稿、后期剪辑、电视节目编导、主持人、制片人等等。想成为关怀民生疾苦的记者吗？想写出激起社会共鸣的稿件吗？想编排出深入人心的广电节目吗？中传新闻系白岩松、人大新闻系刘建宏、北大新传硕士康辉在等你新媒体行业主要是指：网络媒体、移动媒体及广告公司、短视频拍摄等等新媒体行业主要是指：网络媒体、移动媒体及广告公司、短视频拍摄等等。当互联网发展到一定程度后，大部分网络新闻人员不再由技术人员充当，而是需要更多具有一定的相关专业背景或从业经验的人员去从事。做一名新媒体从业人员，首先要有扎实的文字功底；其次要熟知闻的相关知识，对网络上出现的新闻、信息有足够的敏感度；还要能熟练使用 DreamWaver、Fash等网页制作软件和一些编辑发布软件等等。行业编辑：相对于传统媒体的高素质编辑记者，有些人虽然从事新闻事业编辑职业，并不需要专业的新闻编辑调査硏究，如：网络编辑、影视节目制作公司高级编导、线下刊物编辑、记者等。当然还可以细分为以下行业广告公司。多少同学曾一边感叹杜蕾斯的天才广告，一边作为同样接受过九年义务教育的小菜鸡疯狂点赞。不要怕，新闻传播学广告专业带领你奋起直追，百万文案师从此不是梦！高校教师。作为新闻传播学既具有理论的成分，又很实务，因此就业的前景也非常广阔，其属新兴学科正处于迅速发展之中，极缺高校教师。因此研究生毕业后即可进入高校教书，或者科硏咨询机构进行理论研究。影视节目制作编导。在电视栏目方面，大家熟悉的《幸运52》《娱乐现场》《欢乐总动员》等都是由影视节目制作公司制作的。这些公司对影视节目的编、播、采人才都有广泛的需求。较强的新闻敏感性和新闻写作能力，熟悉电视节目制作流程和电视表现手法，思维活跃，具有较强的文字功底，这类新闻学专业毕业生前景非常广泛。政府部门。主要是各级政府的宣传部、下辖新闻传播硏究机构等，宣传和传播对于政府社会治理的重要性也是毋庸置疑的。
E5KKNctWRSUh4le3nZftb,"本文作者：张同学，北京大学新闻与传播学院硕士
0. 给学弟学妹的一些建议
热门专业就和热门工作一样，总是在不断变化。在我上高中的时候，计算机专业的分数线还并不显著地高于其他热门理工科专业；更久远之前，土木工程也是很有吸引力的专业。BAT 有过疯狂造富的阶段，江浙公务员工资曾傲视全国，然而大厂会有裁员潮，公务员也会大规模降薪。这个变化的时代，在专业的选择上，我们的家长和学生一定不要盲目追热门，要充分考虑学习兴趣，并具有一定的前瞻性。
对于文科、社科类的专业而言，首先要消除的误解就是把专业和具体工作岗位联系起来。学新闻不代表会当记者，学广播电视也未必就要去电视台，最重要的是，要认识到大学，特别是研究型大学，在校内还是以传授理论为主，具体的职业技能要靠自己去培养提升。
一条 B 站的热门视频可能比头条新闻还能引发年轻人的讨论，朋友圈竞相转发的一篇篇「10 万+」推送席卷着人们的注意力，抖音正在以迅雷不及掩耳之势在各个年龄层扩张……在移动互联网大行其道的今天，各大高校的新传学院或多或少和社会的实际需求存在不小的脱节，不光是编辑出版学，新闻学、广播电视学等专业概莫能外。读了新传，并不能成为一个拍短视频的高手，也不会自动获得写新闻稿的能力，一切要靠自己在课下去探索学习。
从功利的角度讲，新闻传播学专业不是一个很硬核的专业，就业的门槛也不高。如果想提升自己的竞争力，最好努力成为一个复合型人才。无论是摄影、剪辑还是运营公众号，还是学习经济、金融、编程，都可以成为就业时的利器，越早准备越从容。
希望这一篇介绍，可以让大家多一点对新闻传播学的了解，并消除一些常见的误会。祝各位学子都能在理想的院校学习自己喜欢的专业。
1. 关于学科本身
说到新闻专业，家长和高中学生会联想到什么？很多人第一时间会说记者，或是主持人。其实，这是对我们专业最大的误解，是由于不了解而产生的刻板印象。
在我高考被北京大学新闻与传播学院录取后，有无数的亲朋好友问我：以后是不是要去 CCTV 播报新闻？让我哭笑不得。
其中有一件事让我印象最深。拿到录取通知书后，我同时收到的还有学校寄来的银行卡，需要到银行激活并预缴大一的学费。卡是学校定制的，上面印着北大的校名和 logo，当我把卡递给工作人员，对方马上兴奋地问起我的情况，当听到我是去「新闻与传播」专业，对方好像根本没听到「传播」二字，直接问是不是以后会做新闻记者啊？当时的我只能苦笑着摇头，说应该不会。
那时我还不知道，被误解是这个专业的宿命（笑），一旦被录取，注定要面对无数次类似的提问。
简单来解释一下新闻和传播。在我看来，虽然新闻学和传播学都是新闻传播学下的二级学科，但新传的重点更多是落脚在「传播」两个字上。
传播学是研究人类一切传播行为、传播规律以及传播与人和社会的关系的学问。简单点说就是，传播学主要想弄清楚，信息怎么发出，怎么流动，怎么被接收，对人和社会有什么影响。这里的信息不光是文字，还包括声音、图像、气味、人的肢体语言等等。
整个社会无时无刻不在传递信息，人跟人之间，人跟机构之间，机构跟机构之间，到处都有传播。传播学的研究范围可以说是包罗万象。
而新闻学顾名思义，研究的就是新闻相关的现象，这门学科的诞生比传播学要早，但新闻学研究的对象相对具体，而传播学的涵盖范围更广，属于更基础的理论。我们可以把传播学理解为原理，构成了新闻传播学的底座，而对新闻、出版、电视、广告等的研究都是在这个底座之上开展的。
2. 学科的知识结构
2-1. 本科课程体系与细分方向
新传专业实力强劲的大学不少，复旦大学、中国人民大学底蕴深厚，武汉大学、华中科技大学也不遑多让，中国传媒大学更是极具专业优势，开设的专业特别广，非常重视对学生实践能力的培养。其他还有很多，就不一一展开了，总之，报考的选项还是比较多的。
本文对新传的介绍均以北大为例，各高校之间差异较大，大家想要了解某一所学校的具体情况，最好还是能够找到在目标学校就读的学生，尽量减少偏差。
在北大新闻与传播学院，本科阶段开设的专业有新闻学、广告学、广播电视学和编辑出版学。在大一和大二时，所有学生不分专业，每个人的必修课都是一样的。到了大三，再根据自己情况自由选择，分流到四个专业之中的任意一个。

分流之后每个专业会有不同的专业课。在我读本科的时候，编辑出版学的没落已经很明显，大三那年全班没有一个人选择这个专业，后来学院就不再开设了，同时增设了传播学专业。
在崇尚博雅教育的北大，特别强调对通识课程的学习，通俗点说就是希望学生多多接触不同学科不同方向的知识，让自己的知识面尽可能地广一些。
我们新传学生的课程表里面，除了每个学生都要上的英语、体育、计算机基础、政治等课程以外，还要选修很多文学、历史、哲学、艺术各个领域的课程。这些选修课一般在任何一个学期学都可以，只要毕业前完成全部任务就行。
大一大二，新传的专业必修课主要有新闻传播概论、汉语言修养、传播学理论、新闻理论等，都是在学习相关的基础理论。
大三专业分流以后，各个专业会设置不同的课程。都是在各自的方向上更加精深、更专业化。这些方向包括：
新闻学：新闻采访写作、马克思主义新闻观、新闻摄影等。
广播电视学：广播电视新闻、视听语言、视频剪辑等。
广告学：广告学概论、品牌管理、创意传播管理等。
在这里要注意，各个专业之间是没有壁垒的，每个学生都可以选择上述任何一门课程，大家学的东西是高度重合的。
在我读本科的时候，摄影、剪视频是每个专业的同学都会重视的技能，相对应的课程大部分同学都会去上。有的课是老师讲得精彩，大家也会组队去上。这种制度安排，大大冲淡了各专业学生之间的差异，这就是为什么我从一开始就习惯于把各个专业放在一起讲，因为上学的时候我们几乎感受不到不同专业的同学有什么不一样。
新传大多数课程都顾名思义，比较容易理解课程内容是什么。
在这里着重介绍一门特色课程，广告学专业的创意传播管理。
在这门课上，老师为大家提供互联网公司的资源，我们以小组为单位，拿着真金白银在字节跳动的 app 上投放自己制作的广告，最后看哪一组的销量最高。每个学期卖的东西都不一样，既有酸奶，也有华为手机。
整个学习和操作过程非常贴近真实市场，好多同学凭着课上学到的知识和拿到的成绩找到了字节、京东等大厂的实习。
2-2. 关于细分方向的选择
专业的起起落落反映的是时代的变迁，纸媒在今天基本已经退出了人们的生活，相对应的编辑、出版之类的工作已不再是新传学子追求的目标，连带着编辑出版学沦落到无人问津的地步。
其实，衰落的又何止是报纸，整个传统媒体都在衰落。电视不再是家家户户获取讯息的主要来源，比起看新闻频道，越来越多的人选择通过微信公众号、微博热搜或者是短视频 APP 等社交媒体查看每天发生的大事。所以，广播电视学的吸引力其实也在相对减弱，至少在我本科阶段，进入电视台工作并不是大部分广电专业同学的选择。
而新闻学呢，事实上，想要成为一名记者，未必需要学新闻学，学新闻也不能保证成为一名合格的媒体人。许多优秀的记者、报社的笔杆子往往都是理工科专业出身，未必是新闻，包括中文系出身。一些怀有新闻理想的同学要做好准备，考到新传专业以后可能会面临一定的心理落差。
所以，对新传学子来说，找到自己喜欢的领域，充分利用闲暇时间自我修炼，可能比选择特定专业对自己的影响更大。
2-3. 交叉学科
北大允许本科生修两个学位，而新传的课程量并不多，学习任务轻，很多学生都会再去修一个双学位，其中以经济学双学位和社会学双学位最多，还有的同学修中文系、艺术系的双学位。这样既满足了自己的兴趣，也是为进一步深造做准备。
在理论体系上，新闻传播学和社会学尤其接近，毕竟每一门社会科学多少都有些理论是根植于社会学的，学习社会学能有效加深对社会的理解，提高研究水平。学习经济学、中文等，除了兴趣以外，也有不少同学是出于就业考虑，毕竟经济学相关专业是很多文科生眼里的香饽饽，而中文则和新闻写作密切相关。
新闻传播学是一个发展时间相对较短，理论体系还在完善当中的学科，在这里建议大家，如果学有余力，尽量去学习一些其他专业的知识，对自己会有很好的提升，哪怕仅仅是拓展视野，也受益无穷。
3. 专业前景
3-1. 本科生毕业去向
如今学历贬值速度这么快，继续深造是新传本科生的最大去向。
我本科毕业时，大约 70% 以上的同学都选择继续读研，其中留在本校的和出国的大约各占一半，个别同学去了国内其他高校。
在院校和专业选择上，大部分是留在本院或北大新媒体研究院继续读新传方向，还有的去北大教育学院、法学院、汇丰商学院等。个别同学去了清华大学新闻学院。出国的同学有去约翰霍普金斯大学、西北大学、伦敦大学学院、华威大学、香港中文大学等。
就业的同学去向不一，有选调生、国企、互联网、咨询公司等。到如今我研究生毕业，发现本科的学弟学妹们选择读研的比例更高了，去向也越来越多，上海高金、复旦新传等院校开始出现在毕业去向记录里。
3-2. 研究生毕业去向
新传硕士毕业，主要的就业方向有哪些呢？近一两年来，选调生最多，国企和互联网公司次之，官方媒体也不少，去做中小学老师的也有一些。
这和几年前的情况差别很大，在我本科的时候，研究生学长学姐们还是非常热衷于去阿里巴巴、腾讯、字节跳动等互联网大厂做产品经理或运营的。但随着经济形势发生变化，虽然大厂依旧热门，但进体制内的比例正在快速攀升。
总体来看，新传的就业情况还是不错的，毕业后薪资水平也比较可观，这可能间接导致了新传整体的学术氛围不是特别浓厚，选择做继续攻读博士钻研学术的同学较少，加上本科毕业时学院提供的直博名额也非常有限，所以身边同学一路读到博士并到高校拿教职的人并不多。当然，博士学长学姐们前景还是非常光明的，了解到去高校的博士毕业生一般有中国传媒大学、华中科技大学、中山大学等。
其他普通学校这个专业就业去向应该差了很多，但不排除个人获得很好的发展机会。
集智社群动员了来自清华、北大、上交、人大、北师大等著名高校的五十余名同学，根据自己的学习经历，推出了这套专业探索文章。
文章覆盖了目前高校的大部分专业，每篇 4000 字左右，让学习这些专业的同学回答：「专业是什么」，「专业学什么」，「专业就业前景如何」这三个主要问题。"
